"country" "lat" "lon" "alt" "Prec_1962to70_mean" "Prec_1962to70_sd" "Prec_2010to18_mean" "Prec_2010to18_sd"
"ITALY" 42.08 12.22 266 144.646438598633 20.1890697479248 132.463592529297 23.8022651672363
"ITALY" 42.733 10.4 397 555.952880859375 76.849235534668 503.800811767578 103.275329589844
"ITALY" 42.9 11.766 828 588.717590332031 81.7811508178711 536.959594726562 104.942970275879
"ITALY" 43.083 12.5 205 703.795715332031 100.367095947266 652.717834472656 130.574188232422
"ITALY" 43.4 10.866 575 794.236145019531 104.390525817871 696.25341796875 153.57942199707
"ITALY" 44 12.6 12 698.350708007812 102.448638916016 627.698791503906 129.517547607422
"ITALY" 44.53 11.3 49 717.359558105469 100.097747802734 641.323913574219 125.312034606934
"ITALY" 44.8 10.3 56 751.400573730469 104.555267333984 694.152648925781 111.828903198242
"ITALY" 45.033 7.733 710 714.22216796875 128.833282470703 724.282958984375 97.4448318481445
"ITALY" 45.21 7.65 287 736.739685058594 118.832107543945 755.805480957031 95.0304183959961
"ITALY" 45.38 10.86 68 792.108642578125 108.52611541748 776.211120605469 104.091300964355
"ITALY" 45.516 8.666 169 892.817504882812 140.004776000977 901.457397460938 117.05802154541
"ITALY" 45.62 8.73 211 980.071533203125 154.81526184082 988.091674804688 128.152938842773
"ITALY" 45.7 13.8 8 1617.06115722656 169.752716064453 1654.46435546875 259.57421875
"ITALY" 45.983 13.033 53 1273.20349121094 135.100875854492 1353.02648925781 161.942230224609
"ITALY" 46 13.2 51 1356.45922851562 142.219497680664 1437.91540527344 180.876052856445
"LATVIA" 56.483 21.016 4 634.066345214844 71.7953491210938 724.538513183594 104.768531799316
"LATVIA" 56.97 24.05 7 579.573791503906 68.7605743408203 682.50390625 101.889854431152
"LATVIA" 56.97 24.07 6 579.573791503906 68.7605743408203 682.50390625 101.889854431152
"LATVIA" 57.133 25.916 181 654.032287597656 92.3975830078125 762.080200195312 111.465789794922
"LATVIA" 57.2 22.38 70 578.321228027344 71.1450347900391 674.239013671875 103.074729919434
"LATVIA" 57.37 21.55 3 602.686828613281 72.3315963745117 692.286254882812 105.714614868164
"LATVIA" 57.866 24.45 6 567.744384765625 77.5411605834961 666.621826171875 102.157821655273
"LITHUANIA" 54.883 23.883 75 590.182006835938 62.8032684326172 644.177185058594 95.7003936767578
"LITHUANIA" 55.25 24.766 72 588.272827148438 59.3921241760254 629.440002441406 91.0842819213867
"LITHUANIA" 55.383 23.116 111 639.657409667969 63.7944679260254 707.501159667969 103.00634765625
"LITHUANIA" 55.533 25.6 105 624.3935546875 68.7296371459961 676.966918945312 100.879280090332
"LITHUANIA" 55.616 22.233 165 756.519165039062 82.0400314331055 852.386901855469 124.689064025879
"LITHUANIA" 55.966 22.25 153 705.804443359375 76.0925598144531 811.929809570312 121.914886474609
"LITHUANIA" 56.2 24.766 60 563.61865234375 65.1045684814453 651.447082519531 95.1206588745117
"MACEDONIA" 41.05 21.333 586 713.636535644531 81.9491958618164 697.178527832031 117.395164489746
"MACEDONIA" 41.05 21.37 589 658.987915039062 73.3084335327148 640.028137207031 105.755447387695
"MACEDONIA" 41.533 20.7 1332 1162.13330078125 131.979751586914 1099.11413574219 171.259094238281
"MOLDOVA" 47.016 28.866 95 578.680603027344 85.0724639892578 550.303894042969 71.0935821533203
"MOLDOVA" 47.016 28.983 173 578.008422851562 84.8579254150391 549.219543457031 70.8562088012695
"MOLDOVA" 47.02 28.87 180 578.680603027344 85.0724639892578 550.303894042969 71.0935821533203
"MONTENEGRO" 42.4 18.73 5 1492.28845214844 145.363510131836 1462.00061035156 300.414794921875
"MOROCCO" 35.385 -5.34 300 1050.74609375 291.611450195312 901.145141601562 364.325592041016
"NETHERLANDS" 50.916 5.783 116 797.04541015625 139.584915161133 757.259887695312 40.1372528076172
"NETHERLANDS" 51.45 5.416 28 809.712158203125 133.94123840332 777.553833007812 40.250415802002
"NETHERLANDS" 52.1 5.183 15 845.865844726562 122.307388305664 814.857360839844 51.4112586975098
"NETHERLANDS" 52.3 4.76 2 880.21337890625 117.796798706055 848.727294921875 60.8490982055664
"NORWAY" 58.8 5.9 230 1769.85852050781 341.84716796875 1995.37231445312 322.205291748047
"NORWAY" 59.1 11.4 8 795.388366699219 88.6630477905273 853.657287597656 118.71467590332
"NORWAY" 59.2 8 315 990.369140625 159.445022583008 1068.74694824219 153.896942138672
"NORWAY" 59.3 4.88 56 1099.28149414062 238.090728759766 1264.25732421875 196.735565185547
"NORWAY" 59.4 6.5 200 2152.1376953125 438.401245117188 2432.54296875 414.24951171875
"NORWAY" 59.7 8 715 829.469116210938 112.236587524414 882.79052734375 123.987976074219
"NORWAY" 59.8 6.8 393 1621.5771484375 334.602142333984 1831.53918457031 304.652770996094
"NORWAY" 59.95 10.716 94 784.971984863281 85.1458358764648 799.983947753906 111.979385375977
"NORWAY" 60.1 6.3 37 2410.48315429688 511.741271972656 2746.69873046875 463.253448486328
"NORWAY" 60.2 11.1 204 868.194580078125 92.9214706420898 869.837585449219 122.24626159668
"NORWAY" 60.383 5.333 12 2082.65283203125 474.560974121094 2416.18627929688 387.866607666016
"NORWAY" 60.4 11.6 147 766.383361816406 77.6161575317383 764.748413085938 109.958511352539
"NORWAY" 60.566 9.116 167 599.377197265625 57.2365684509277 609.969177246094 79.8790512084961
"NORWAY" 60.6 10 167 850.549621582031 85.3825454711914 852.386474609375 110.55859375
"NORWAY" 61.9 6.6 118 1356.08508300781 235.095245361328 1563.1455078125 187.293365478516
"NORWAY" 62.1 7.2 419 1240.73583984375 200.332946777344 1415.76062011719 154.060165405273
"NORWAY" 62.1 9.05 626 460.351776123047 60.0341949462891 505.670227050781 49.0771942138672
"NORWAY" 62.2 7.2 28 1664.87097167969 258.904571533203 1894.03430175781 200.96891784668
"NORWAY" 62.3 11.8 670 759.024780273438 92.4880981445312 769.946960449219 70.3067855834961
"NORWAY" 62.4 8 247 832.079040527344 127.102592468262 938.221008300781 101.370262145996
"NORWAY" 63 9 39 1148.86254882812 136.096084594727 1237.73315429688 129.620834350586
"NORWAY" 63.7 9.6 7 951.086975097656 109.982421875 971.363464355469 114.634651184082
"NORWAY" 64.5 12 15 1155.14709472656 121.877197265625 1240.837890625 141.655349731445
"NORWAY" 64.8 12 44 1576.95495605469 180.852615356445 1727.994140625 184.002456665039
"NORWAY" 66.8 14 30 1510.78466796875 270.197692871094 1715.6533203125 222.456405639648
"NORWAY" 66.816 13.983 39 1722.17517089844 307.085235595703 1959.81652832031 255.301895141602
"NORWAY" 67.3 14.4 13 963.696411132812 166.970901489258 1074.92810058594 127.709609985352
"NORWAY" 68.2 17.6 6 712.840454101562 86.9164199829102 781.411499023438 69.228645324707
"NORWAY" 68.6 16 7 1262.44079589844 224.62939453125 1379.79711914062 140.765777587891
"NORWAY" 69 19.3 78 551.022155761719 80.0177154541016 609.103149414062 47.6477737426758
"NORWAY" 69.45 30.07 28 466.721405029297 70.9777755737305 539.477172851562 37.8490753173828
"NORWAY" 69.466 25.516 129 379.976135253906 56.3653106689453 419.016235351562 30.0750770568848
"NORWAY" 69.65 18.933 100 926.586853027344 159.879211425781 1038.49243164062 87.2089385986328
"NORWAY" 70.7 30.1 9 592.301452636719 88.0886764526367 692.52734375 53.2982521057129
"POLAND" 49.8 22.76 280 688.882568359375 100.340560913086 649.429931640625 110.17268371582
"POLAND" 49.8 22.766 279 688.882568359375 100.340560913086 649.429931640625 110.17268371582
"POLAND" 50 21 209 786.536437988281 113.62149810791 734.276611328125 135.382827758789
"POLAND" 50.4 18 165 679.352905273438 90.6000442504883 645.34765625 104.11351776123
"POLAND" 50.4 21.7 217 658.604309082031 94.4514541625977 619.37890625 100.906410217285
"POLAND" 50.4 23.2 212 672.099731445312 95.1172103881836 637.847717285156 95.0459747314453
"POLAND" 50.433 16.616 356 620.950744628906 76.633430480957 597.989379882812 97.1369400024414
"POLAND" 50.5 15.8 342 618.910522460938 76.6598052978516 604.750671386719 98.8447723388672
"POLAND" 50.5 19.1 293 750.858032226562 103.272125244141 704.937255859375 120.233528137207
"POLAND" 50.7 21.71 218 619.321411132812 92.6113586425781 587.679992675781 92.2079925537109
"POLAND" 50.7 23.25 213 635.691101074219 93.653076171875 600.446166992188 89.3996963500977
"POLAND" 50.81 19.1 295 661.278381347656 92.0736618041992 624.887268066406 106.784049987793
"POLAND" 50.9 15.8 344 629.309143066406 77.4738693237305 613.2919921875 102.967880249023
"POLAND" 51.1 16.9 120 603.289611816406 79.6319427490234 588.020751953125 96.7746887207031
"POLAND" 51.6 15.5 192 621.588684082031 75.2727127075195 611.787719726562 105.597671508789
"POLAND" 51.73 18.08 144 559.588134765625 80.8102416992188 544.407897949219 97.8155517578125
"POLAND" 52 23.1 147 599.472473144531 87.8695678710938 587.274841308594 90.0455474853516
"POLAND" 52.1 21 106 587.077758789062 100.457534790039 567.645629882812 100.180267333984
"POLAND" 52.16 20.96 107 590.831298828125 102.019149780273 571.748413085938 101.352233886719
"POLAND" 52.18 22.26 149 579.383178710938 92.0705490112305 563.555541992188 94.212532043457
"POLAND" 52.3 16.8 83 526.08154296875 68.8565826416016 531.390319824219 95.463752746582
"POLAND" 52.4 19.7 106 570.6123046875 88.9427337646484 570.719665527344 100.75057220459
"POLAND" 52.58 19.73 109 572.697143554688 89.4044952392578 573.726013183594 101.952819824219
"POLAND" 53.033 18.583 69 549.5302734375 86.7150039672852 557.9794921875 92.7649917602539
"POLAND" 53.1 23.166 148 596.761108398438 91.2163238525391 626.323364257812 92.1964111328125
"POLAND" 53.2 14.6 1 537.089233398438 71.6816711425781 538.846740722656 88.8046951293945
"POLAND" 53.4 14.616 1 539.993286132812 72.0359191894531 542.519226074219 87.8268585205078
"POLAND" 53.71 16.68 144 634.015563964844 91.8490829467773 644.592956542969 101.36882019043
"POLAND" 54.133 22.95 184 603.825988769531 85.9076156616211 646.586120605469 91.6837463378906
"POLAND" 54.16 19.43 43 677.232482910156 105.783210754395 709.803283691406 99.8601226806641
"POLAND" 54.2 16.15 33 734.039489746094 97.4471130371094 750.067565917969 120.817405700684
"POLAND" 54.38 18.47 138 670.078552246094 111.69051361084 704.758728027344 90.3274536132812
"POLAND" 54.383 18.466 138 670.078552246094 111.69051361084 704.758728027344 90.3274536132812
"PORTUGAL" 38 -7.9 246 647.422180175781 149.543716430664 602.707702636719 197.40380859375
"PORTUGAL" 38.566 -7.9 321 713.938171386719 155.009323120117 682.024230957031 217.266479492188
"PORTUGAL" 38.6 -7.9 309 713.884155273438 155.638748168945 682.820739746094 217.199081420898
"PORTUGAL" 38.766 -9.133 105 807.438842773438 184.571838378906 788.215026855469 244.964660644531
"PORTUGAL" 38.833 -9.333 130 822.0283203125 184.899032592773 801.932006835938 245.944610595703
"PORTUGAL" 39.016 -7.066 280 667.16796875 139.190231323242 630.902587890625 188.969650268555
"PORTUGAL" 40.533 -7.266 1019 1263.94812011719 313.229766845703 1210.23522949219 318.867462158203
"PORTUGAL" 41.7 -8.8 16 1511.7060546875 362.670745849609 1457.44213867188 337.867462158203
"ROMANIA" 44.1 24.3 112 587.982360839844 96.2812118530273 623.215759277344 89.9352340698242
"ROMANIA" 44.2 27.35 20 509.469024658203 76.3063888549805 540.536865234375 83.9083862304688
"ROMANIA" 44.2 28.6 14 460.453674316406 73.3712768554688 482.369049072266 77.0261535644531
"ROMANIA" 44.233 23.866 192 596.547790527344 91.5316390991211 615.730163574219 87.9204788208008
"ROMANIA" 44.4 26.1 82 613.175476074219 104.588348388672 653.242736816406 101.032707214355
"ROMANIA" 44.5 26.1 91 597.568725585938 100.573341369629 634.149169921875 96.8182067871094
"ROMANIA" 44.5 26.133 90 602.878723144531 101.556953430176 640.164794921875 97.7530899047852
"ROMANIA" 45.2 22 1432 885.29638671875 117.043388366699 878.120544433594 167.30339050293
"ROMANIA" 45.45 25.45 2504 881.31005859375 141.931365966797 909.087524414062 125.215187072754
"ROMANIA" 45.5 25.6 1093 700.102966308594 115.540519714355 726.311157226562 101.223205566406
"ROMANIA" 45.5 28.033 71 499.129425048828 70.9485168457031 515.359008789062 73.665657043457
"ROMANIA" 45.7 25.5 534 596.753356933594 96.8318252563477 617.075317382812 84.3156967163086
"ROMANIA" 45.76 21.25 88 637.874938964844 73.4217910766602 631.402526855469 126.149276733398
"ROMANIA" 45.766 21.25 86 637.874938964844 73.4217910766602 631.402526855469 126.149276733398
"ROMANIA" 45.8 24.15 444 648.174255371094 98.7258605957031 648.268615722656 96.4549179077148
"ROMANIA" 46.58 26.96 190 529.620788574219 74.3949508666992 529.703125 73.1001586914062
"ROMANIA" 46.78 23.56 413 603.717529296875 80.071418762207 596.657836914062 114.373794555664
"ROMANIA" 46.8 23.7 415 610.520202636719 78.317138671875 600.127014160156 113.274101257324
"ROMANIA" 46.91 26.83 217 541.686340332031 77.8771514892578 538.680603027344 78.6277160644531
"ROMANIA" 47.1 21.9 135 629.953796386719 77.9015502929688 619.677001953125 132.908187866211
"ROMANIA" 47.133 24.5 366 738.712768554688 80.2391891479492 700.437072753906 114.083961486816
"ROMANIA" 47.16 27.63 104 586.445129394531 75.4711761474609 564.679504394531 83.0085754394531
"ROMANIA" 47.166 27.633 102 586.445129394531 75.4711761474609 564.679504394531 83.0085754394531
"ROMANIA" 47.7 23.6 227 890.680847167969 96.113525390625 859.916198730469 159.355026245117
"ROMANIA" 47.8 23.9 700 879.483093261719 92.6135177612305 847.309814453125 150.527359008789
"ROMANIA" 47.8 25.9 389 619.660278320312 84.3147735595703 596.376342773438 93.173454284668
"RUSSIAN FEDERATION" 44.1 39.07 41 1369.28552246094 169.62565612793 1371.59204101562 145.614135742188
"RUSSIAN FEDERATION" 44.73 37.82 9 790.947631835938 107.238441467285 790.66162109375 112.738159179688
"RUSSIAN FEDERATION" 45 39.2 33 777.3310546875 94.4469223022461 791.396850585938 89.6515274047852
"RUSSIAN FEDERATION" 45.03 39.15 29 761.719299316406 94.5427093505859 775.077941894531 88.6876525878906
"RUSSIAN FEDERATION" 46.03 38.15 5 573.560913085938 72.7938461303711 575.546813964844 78.3230514526367
"RUSSIAN FEDERATION" 47.033 31.95 50 467.672882080078 69.1327285766602 440.288513183594 80.7791519165039
"RUSSIAN FEDERATION" 50.57 36.58 218 577.845886230469 81.8203659057617 599.121459960938 81.6823501586914
"RUSSIAN FEDERATION" 51.17 37.35 223 560.081726074219 68.6699447631836 577.744934082031 82.8701324462891
"RUSSIAN FEDERATION" 51.65 36.18 246 604.420104980469 85.785285949707 613.648498535156 80.4085083007812
"RUSSIAN FEDERATION" 51.65 36.183 167 604.420104980469 85.785285949707 613.648498535156 80.4085083007812
"RUSSIAN FEDERATION" 51.65 39.25 104 547.698364257812 44.4931640625 571.726745605469 93.1044998168945
"RUSSIAN FEDERATION" 51.7 39.166 164 557.241943359375 47.4608306884766 582.282836914062 95.1840286254883
"RUSSIAN FEDERATION" 51.7 39.17 147 561.771728515625 47.3566093444824 587.28076171875 96.1035614013672
"RUSSIAN FEDERATION" 51.7 39.22 149 548.019348144531 45.7422981262207 572.972839355469 94.1292572021484
"RUSSIAN FEDERATION" 51.766 36.166 247 613.39013671875 86.4333190917969 622.18212890625 82.4906234741211
"RUSSIAN FEDERATION" 52.32 36.3 247 619.942565917969 78.1349945068359 627.911560058594 88.5526580810547
"RUSSIAN FEDERATION" 52.38 38.93 100 546.836608886719 50.0658149719238 576.538146972656 100.239852905273
"RUSSIAN FEDERATION" 52.48 31.67 163 613.755126953125 82.8737335205078 604.419860839844 84.0307998657227
"RUSSIAN FEDERATION" 53.33 34.23 217 633.63330078125 89.1558456420898 651.187927246094 94.3862533569336
"RUSSIAN FEDERATION" 53.333 34.233 162 633.63330078125 89.1558456420898 651.187927246094 94.3862533569336
"RUSSIAN FEDERATION" 53.75 34.73 193 609.471923828125 81.5978317260742 630.847351074219 97.8468704223633
"RUSSIAN FEDERATION" 53.78 39.25 209 535.218627929688 58.0184631347656 570.690856933594 109.513969421387
"RUSSIAN FEDERATION" 53.97 32.85 219 606.556335449219 90.9922790527344 633.024169921875 93.9313430786133
"RUSSIAN FEDERATION" 54.7 20.616 27 785.90380859375 131.830062866211 845.270751953125 120.222923278809
"RUSSIAN FEDERATION" 54.7 20.62 20 785.90380859375 131.830062866211 845.270751953125 120.222923278809
"RUSSIAN FEDERATION" 54.716 20.55 21 792.571228027344 132.230087280273 852.585876464844 121.281631469727
"RUSSIAN FEDERATION" 54.75 32.06 241 680.232421875 93.4108047485352 739.679382324219 104.119956970215
"RUSSIAN FEDERATION" 54.75 32.07 239 680.232421875 93.4108047485352 739.679382324219 104.119956970215
"RUSSIAN FEDERATION" 55.08 21.93 37 707.274169921875 89.483772277832 777.08984375 111.34455871582
"RUSSIAN FEDERATION" 55.75 37.57 176 633.634338378906 88.7132110595703 698.978332519531 124.535003662109
"RUSSIAN FEDERATION" 55.79 37.566 156 637.011840820312 88.3899612426758 703.321105957031 124.658981323242
"RUSSIAN FEDERATION" 55.833 37.616 156 627.642456054688 86.0283584594727 693.172241210938 120.871711730957
"RUSSIAN FEDERATION" 56.27 34.32 195 585.926330566406 77.0153427124023 664.625 78.8793182373047
"RUSSIAN FEDERATION" 56.35 30.616 106 594.544250488281 85.4723663330078 665.619750976562 90.1393356323242
"RUSSIAN FEDERATION" 56.4 30.6 98 597.536437988281 85.9539947509766 668.794067382812 90.8313522338867
"RUSSIAN FEDERATION" 56.68 39.57 150 569.599243164062 70.5981750488281 608.395690917969 87.4005432128906
"RUSSIAN FEDERATION" 57.33 32.05 101 609.897705078125 88.2263565063477 692.23046875 94.0771560668945
"RUSSIAN FEDERATION" 57.58 34.57 167 601.791259765625 71.2282943725586 659.878234863281 73.8591613769531
"RUSSIAN FEDERATION" 57.8 36.7 140 547.455139160156 54.390193939209 591.07470703125 54.7614974975586
"RUSSIAN FEDERATION" 57.816 28.416 45 606.19970703125 102.92301940918 695.303283691406 96.8105087280273
"RUSSIAN FEDERATION" 57.833 28.35 42 603.246643066406 102.996063232422 691.546936035156 96.2646179199219
"RUSSIAN FEDERATION" 57.9 34.05 178 624.035339355469 76.3189239501953 683.170837402344 83.668212890625
"RUSSIAN FEDERATION" 57.97 33.23 201 687.203308105469 84.6284484863281 759.813110351562 102.849906921387
"RUSSIAN FEDERATION" 58.52 31.28 24 558.4384765625 81.8883666992188 621.151733398438 85.7350463867188
"RUSSIAN FEDERATION" 58.57 29.8 91 640.921508789062 106.189117431641 718.911804199219 96.3769989013672
"RUSSIAN FEDERATION" 58.68 32.7 113 701.49365234375 82.3746795654297 768.413635253906 98.6279449462891
"RUSSIAN FEDERATION" 58.68 37.27 106 618.514099121094 62.9949684143066 645.743469238281 58.8371810913086
"RUSSIAN FEDERATION" 59.37 28.6 17 655.535766601562 110.431182861328 742.573425292969 104.131607055664
"RUSSIAN FEDERATION" 59.5 34.7 171 703.00634765625 72.6611633300781 748.044311523438 73.4825057983398
"RUSSIAN FEDERATION" 59.97 30.3 2 633.288879394531 91.8834075927734 703.473327636719 101.736946105957
"RUSSIAN FEDERATION" 60.03 37.78 130 556.9580078125 43.7767868041992 561.426025390625 53.517162322998
"RUSSIAN FEDERATION" 60.08 26.97 6 565.890441894531 86.5158462524414 621.535949707031 83.4811706542969
"RUSSIAN FEDERATION" 60.12 32.32 12 644.168640136719 79.8020095825195 704.707885742188 91.5666885375977
"RUSSIAN FEDERATION" 60.47 32.9 7 690.047607421875 81.7273025512695 742.239624023438 91.7611923217773
"RUSSIAN FEDERATION" 60.6 36.82 144 656.965393066406 61.7319259643555 669.190124511719 66.8510131835938
"RUSSIAN FEDERATION" 60.72 28.8 14 654.64990234375 99.3282089233398 721.904907226562 102.904457092285
"RUSSIAN FEDERATION" 60.98 32.95 11 681.499084472656 84.0050735473633 732.056823730469 92.424201965332
"RUSSIAN FEDERATION" 61.02 36.45 56 673.305236816406 62.3443489074707 692.128479003906 65.8659362792969
"RUSSIAN FEDERATION" 61.5 38.93 124 643.070129394531 43.2124214172363 636.732360839844 46.9436416625977
"RUSSIAN FEDERATION" 61.7 30.7 18 602.723205566406 86.6356887817383 660.818115234375 85.7653656005859
"RUSSIAN FEDERATION" 61.72 30.72 19 607.347412109375 87.6840744018555 666.700317382812 85.7688903808594
"RUSSIAN FEDERATION" 61.8 36.55 61 688.865966796875 62.1453094482422 703.137268066406 55.641529083252
"RUSSIAN FEDERATION" 61.82 34.27 110 599.969055175781 71.5239105224609 635.883483886719 69.083854675293
"RUSSIAN FEDERATION" 62.18 30.68 98 659.090759277344 92.6110000610352 712.948608398438 88.0950698852539
"RUSSIAN FEDERATION" 62.97 35.75 139 665.224060058594 61.5926742553711 685.702392578125 60.0856399536133
"RUSSIAN FEDERATION" 63.27 33.42 130 564.788513183594 75.0328598022461 601.264892578125 65.1418075561523
"RUSSIAN FEDERATION" 63.82 30.82 180 611.096435546875 76.6447601318359 662.587341308594 67.6733245849609
"RUSSIAN FEDERATION" 63.83 30.82 182 611.096435546875 76.6447601318359 662.587341308594 67.6733245849609
"RUSSIAN FEDERATION" 63.9 38.12 12 581.790832519531 54.0589866638184 621.411682128906 61.3763008117676
"RUSSIAN FEDERATION" 64.08 32.78 160 567.466918945312 68.3274993896484 608.473510742188 67.4330062866211
"RUSSIAN FEDERATION" 65.2 31.17 118 541.265869140625 54.6139373779297 591.52880859375 58.0351371765137
"RUSSIAN FEDERATION" 66.67 34.33 39 503.520355224609 54.6164474487305 536.25146484375 49.7104988098145
"RUSSIAN FEDERATION" 66.68 32.9 30 515.912048339844 58.1129875183105 558.254150390625 52.6586761474609
"RUSSIAN FEDERATION" 67.37 37.03 155 519.572021484375 54.6403770446777 548.514038085938 47.4570579528809
"RUSSIAN FEDERATION" 67.68 33.25 130 578.533081054688 66.4435577392578 630.286315917969 51.1662101745605
"RUSSIAN FEDERATION" 68.08 34.8 161 484.286468505859 58.4485244750977 529.066040039062 42.0123825073242
"RUSSIAN FEDERATION" 68.88 33.02 7 456.810729980469 56.2783012390137 513.851440429688 37.9661254882812
"RUSSIAN FEDERATION" 68.96 33.05 46 477.006896972656 58.3394241333008 538.117919921875 39.5072326660156
"RUSSIAN FEDERATION" 68.97 33.05 51 477.006896972656 58.3394241333008 538.117919921875 39.5072326660156
"RUSSIAN FEDERATION" 69.2 35.1 29 486.228942871094 57.8986587524414 532.275268554688 39.6193771362305
"SERBIA" 43.7 20.7 217 805.940185546875 57.3879203796387 804.423034667969 156.924774169922
"SERBIA" 43.93 21.38 125 690.3115234375 63.2839965820312 696.846557617188 133.240707397461
"SERBIA" 44.12 21.95 1039 758.50732421875 86.6109161376953 772.991943359375 140.545013427734
"SERBIA" 44.23 22.55 44 639.138916015625 76.868408203125 648.564758300781 104.399559020996
"SERBIA" 44.75 21.52 84 725.8037109375 84.3125228881836 718.437133789062 140.160675048828
"SERBIA" 45 19.6 81 711.660583496094 64.4100494384766 700.911926269531 157.085662841797
"SERBIA" 45.4 20.4 80 629.701477050781 65.5957183837891 617.1240234375 131.947998046875
"SERBIA" 45.77 19.15 89 645.213256835938 63.3036499023438 633.863037109375 136.60400390625
"SERBIA" 46.1 19.77 105 595.345520019531 71.4374160766602 581.884704589844 127.731719970703
"SLOVAKIA" 48.2 17.2 132 700.320373535156 97.6401977539062 717.507568359375 130.632278442383
"SLOVAKIA" 48.63 19.15 318 753.054260253906 95.6070404052734 735.840270996094 151.823593139648
"SLOVAKIA" 48.7 21.3 235 641.901123046875 98.6329345703125 649.081909179688 138.950729370117
"SLOVAKIA" 49.066 20.25 695 649.284790039062 86.5555801391602 643.647827148438 129.220352172852
"SLOVAKIA" 49.1 20.3 709 712.919067382812 96.1132507324219 704.829223632812 141.055160522461
"SLOVENIA" 46.066 14.516 316 1493.20886230469 158.552978515625 1524.95849609375 218.262298583984
"SLOVENIA" 46.533 15.65 274 1184.15686035156 122.760864257812 1150.65319824219 169.462875366211
"SPAIN" 35.33 -3 47 454.109680175781 113.484992980957 349.137115478516 86.8377151489258
"SPAIN" 36.5 -6.266 9 651.627014160156 176.361907958984 555.10546875 209.379364013672
"SPAIN" 36.65 -6.35 27 647.932189941406 175.358184814453 554.452331542969 208.265716552734
"SPAIN" 36.75 -6.066 28 699.689758300781 196.299072265625 598.369262695312 224.895538330078
"SPAIN" 36.9 -2.4 21 268.063903808594 61.2782516479492 235.112670898438 65.8118057250977
"SPAIN" 37.18 -3.78 559 487.959930419922 147.100677490234 394.63232421875 136.223037719727
"SPAIN" 37.283 -6.916 20 573.526306152344 143.552810668945 504.832397460938 177.371398925781
"SPAIN" 37.366 -6 8 665.167846679688 190.059417724609 562.241149902344 200.834899902344
"SPAIN" 37.4 -6 13 670.129089355469 189.942047119141 564.573913574219 201.203857421875
"SPAIN" 37.783 -3.8 580 590.739929199219 170.162368774414 485.379425048828 160.56282043457
"SPAIN" 37.85 -4.85 92 685.974975585938 202.984100341797 564.795532226562 191.89973449707
"SPAIN" 38 -1.166 62 298.813018798828 71.705924987793 280.730529785156 66.4308471679688
"SPAIN" 38.366 -0.5 82 314.880310058594 62.7550926208496 301.066192626953 67.3646545410156
"SPAIN" 38.833 0.116 15 327.529907226562 73.2795562744141 323.870361328125 67.8005218505859
"SPAIN" 38.87 1.38 12 431.373229980469 90.4513854980469 411.366851806641 64.898063659668
"SPAIN" 38.883 -6.966 195 628.039489746094 130.389617919922 584.957763671875 178.282409667969
"SPAIN" 38.983 -3.916 629 455.694366455078 126.568031311035 393.201354980469 114.522079467773
"SPAIN" 39.466 -6.333 405 569.089477539062 125.226333618164 526.7451171875 147.673110961914
"SPAIN" 39.483 -0.383 11 452.968200683594 103.551315307617 426.413909912109 83.389518737793
"SPAIN" 39.5 -0.4 11 452.968200683594 103.551315307617 426.413909912109 83.389518737793
"SPAIN" 39.5 -0.466 62 441.229064941406 100.33837890625 415.864654541016 81.2827606201172
"SPAIN" 39.6 2.6 17 504.105224609375 117.518577575684 485.926086425781 60.2533264160156
"SPAIN" 39.9 3.1 7 794.504638671875 188.529998779297 781.838012695312 80.5905838012695
"SPAIN" 39.95 -0.066 35 456.27685546875 119.817718505859 420.840026855469 79.9225692749023
"SPAIN" 40.35 -1.116 902 365.114349365234 89.1923980712891 365.622161865234 63.3139572143555
"SPAIN" 40.416 -3.683 667 439.040313720703 108.485595703125 405.070922851562 99.3381881713867
"SPAIN" 40.7 0.6 8 562.945861816406 150.983688354492 524.679931640625 91.3145751953125
"SPAIN" 40.883 -1.3 902 406.119049072266 91.7808151245117 408.695556640625 68.7222595214844
"SPAIN" 40.9 0.8 19 608.521240234375 160.674896240234 574.370361328125 100.168174743652
"SPAIN" 40.95 -4.116 1006 473.106109619141 113.034629821777 458.565063476562 106.111480712891
"SPAIN" 40.95 -5.5 795 411.976135253906 92.2237014770508 406.482849121094 93.5111541748047
"SPAIN" 41 -5.7 814 583.921752929688 129.98274230957 575.241943359375 140.937164306641
"SPAIN" 41.3 1.9 399 725.829650878906 151.961029052734 700.623596191406 122.047286987305
"SPAIN" 41.3 2.1 6 673.337036132812 144.324203491211 635.714416503906 120.561470031738
"SPAIN" 41.4 2.2 95 665.106994628906 142.238510131836 624.432556152344 121.377265930176
"SPAIN" 41.5 -5.75 660 669.700866699219 152.097946166992 655.866882324219 157.238616943359
"SPAIN" 41.5 2.3 90 640.769104003906 135.241912841797 594.917114257812 119.346725463867
"SPAIN" 41.6 2.2 203 708.065551757812 152.486404418945 663.659118652344 129.796295166016
"SPAIN" 41.683 -1.066 262 350.756195068359 63.4509391784668 352.893646240234 55.1697883605957
"SPAIN" 41.7 2.5 155 868.194763183594 190.269973754883 792.309814453125 167.818054199219
"SPAIN" 41.8 2.1 717 824.259643554688 164.446105957031 768.7919921875 154.126556396484
"SPAIN" 41.9 2.766 129 833.810119628906 183.600250244141 748.079895019531 164.840454101562
